Product,Category,Brand,Description,Cost_Price,Sale_Price,"Image url",Date,Customer_Type,Discount_Band,Units_Sold,Total_Revenue,Total_Cost,Month,Year,Discount_Band,Discount,Total_Revenue_After_Discount
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2023-01-01 00:00:00",Government," Medium ",24,4056,2832,January,2023,Low,6,3812.64
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2023-01-01 00:00:00",Government," Medium ",24,4056,2832,January,2023,None,0,4056.00
"QuadCast S","Streaming Microphone",HyperX,"A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.",97,139,https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif,"2023-01-01 00:00:00",Creator," Medium ",20,2780,1940,January,2023,High,5,2641.00
"QuadCast S","Streaming Microphone",HyperX,"A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.",97,139,https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif,"2023-01-01 00:00:00",Creator," Medium ",20,2780,1940,January,2023,Medium,10,2502.00
"QuadCast S","Streaming Microphone",HyperX,"A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.",97,139,https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif,"2023-01-01 00:00:00",Creator," Medium ",20,2780,1940,January,2023,Low,6,2613.20
"QuadCast S","Streaming Microphone",HyperX,"A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.",97,139,https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif,"2023-01-01 00:00:00",Creator," Medium ",20,2780,1940,January,2023,None,0,2780.00
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2023-01-01 00:00:00",Education," High ",7,1393,630,January,2023,High,5,1323.35
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2023-01-01 00:00:00",Education," High ",7,1393,630,January,2023,Medium,10,1253.70
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2023-01-01 00:00:00",Education," High ",7,1393,630,January,2023,Low,6,1309.42
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2023-01-01 00:00:00",Education," High ",7,1393,630,January,2023,None,0,1393.00
"Arctis 7P+","Wireless Gaming Headset",SteelSeries,"A wireless gaming headset with excellent sound quality and long battery life, designed specifically for compatibility with PlayStation 5. It features a retractable microphone, comfortable ear cushions, and a durable build.",104,149,https://absentdata.com/wp-content/uploads/2024/11/Arc_Headset-removebg-preview.png,"2023-01-01 00:00:00",Enterprise," High ",6,894,624,January,2023,High,5,849.30
"Arctis 7P+","Wireless Gaming Headset",SteelSeries,"A wireless gaming headset with excellent sound quality and long battery life, designed specifically for compatibility with PlayStation 5. It features a retractable microphone, comfortable ear cushions, and a durable build.",104,149,https://absentdata.com/wp-content/uploads/2024/11/Arc_Headset-removebg-preview.png,"2023-01-01 00:00:00",Enterprise," High ",6,894,624,January,2023,Medium,10,804.60
"Arctis 7P+","Wireless Gaming Headset",SteelSeries,"A wireless gaming headset with excellent sound quality and long battery life, designed specifically for compatibility with PlayStation 5. It features a retractable microphone, comfortable ear cushions, and a durable build.",104,149,https://absentdata.com/wp-content/uploads/2024/11/Arc_Headset-removebg-preview.png,"2023-01-01 00:00:00",Enterprise," High ",6,894,624,January,2023,Low,6,840.36
"Arctis 7P+","Wireless Gaming Headset",SteelSeries,"A wireless gaming headset with excellent sound quality and long battery life, designed specifically for compatibility with PlayStation 5. It features a retractable microphone, comfortable ear cushions, and a durable build.",104,149,https://absentdata.com/wp-content/uploads/2024/11/Arc_Headset-removebg-preview.png,"2023-01-01 00:00:00",Enterprise," High ",6,894,624,January,2023,None,0,894.00
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2023-01-01 00:00:00",Education," High ",4,796,360,January,2023,High,5,756.20
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2023-01-01 00:00:00",Education," High ",4,796,360,January,2023,Medium,10,716.40
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2023-01-01 00:00:00",Education," High ",4,796,360,January,2023,Low,6,748.24
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2023-01-01 00:00:00",Education," High ",4,796,360,January,2023,None,0,796.00
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2023-01-01 00:00:00",Government," High ",8,1832,1280,January,2023,High,5,1740.40
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2023-01-01 00:00:00",Government," High ",8,1832,1280,January,2023,Medium,10,1648.80
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2023-01-01 00:00:00",Government," High ",8,1832,1280,January,2023,Low,6,1722.08
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2023-01-01 00:00:00",Government," High ",8,1832,1280,January,2023,None,0,1832.00
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2023-01-01 00:00:00","Small Business"," High ",9,1521,1062,January,2023,High,5,1444.95
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2023-01-01 00:00:00","Small Business"," High ",9,1521,1062,January,2023,Medium,10,1368.90
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2023-01-01 00:00:00","Small Business"," High ",9,1521,1062,January,2023,Low,6,1429.74
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2023-01-01 00:00:00","Small Business"," High ",9,1521,1062,January,2023,None,0,1521.00
"QuadCast S","Streaming Microphone",HyperX,"A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.",97,139,https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif,"2023-01-01 00:00:00",Creator," High ",17,2363,1649,January,2023,High,5,2244.85
